0,0,0.993894162946715,0.0277306870923612,-0.106796076022647,1.30622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
0,1,0.993894162946715,0.0277306870923612,-0.106796076022647,1.10622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
1,0,0.993894162946715,0.0277306870923612,-0.106796076022647,1.30622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
1,1,0.993894162946715,0.0277306870923612,-0.106796076022647,1.10622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
2,0,0.993894162946715,0.0277306870923612,-0.106796076022647,1.30622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
2,1,0.993894162946715,0.0277306870923612,-0.106796076022647,1.10622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
3,0,0.993894162946715,0.0277306870923612,-0.106796076022647,1.30622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
3,1,0.993894162946715,0.0277306870923612,-0.106796076022647,1.10622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
4,0,0.993894162946715,0.0277306870923612,-0.106796076022647,1.30622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
4,1,0.993894162946715,0.0277306870923612,-0.106796076022647,1.10622788752043,-0.083884229361074,0.818682527391552,-0.568086573867292,2.12634485957032,0.0716786504124355,0.573576436351046,0.816009952597323,0.40618129455061,0,0,0,1
