4,0,0,-1.19037163469106,1,2.7,2.8,-2.69560301565438,-0.241349616795815,6.64693880558596,0.355701967575768,0.055436770162785,-0.0264972545491802,-2.18163661299629,-1.62898209220827,5.455383797179,0.314805800009407,0.64980162496256,0.208130661246249
4,1,0,-1.16258844667872,1,2.7,2.8,-2.69560301565438,-0.241349616795815,6.64693880558596,0.355701967575768,0.055436770162785,-0.0264972545491802,-2.3781563262753,-1.63978270060665,5.49859935366942,0.285049755459378,0.622919008634742,0.17991380908044
5,0,0,-1.24071967262446,1,2.7,2.8,-2.2684237982544,-0.116064216336925,6.60719765754185,0.332052346888775,0.0596961092127868,-0.0369567067723283,-2.11514368307585,-2.19036564372223,6.17360990532013,-0.488940545207662,0.750505197925452,-0.438776162192174
5,1,0,-1.22314660335954,1,2.7,2.8,-2.2684237982544,-0.116064216336925,6.60719765754185,0.332052346888775,0.0596961092127868,-0.0369567067723283,-2.21223589602184,-2.13490285991111,6.10495400946422,-0.395192994685527,0.702215157450464,-0.348304029544967
6,0,0,-1.34690125568866,1,2.7,2.8,-1.82236522837273,-0.297192911370153,6.70070899416424,0.271020953000719,0.0536227591935791,-0.0322653723492122,-1.27780344728075,-1.58464541223027,5.61146822900244,0.147361238458908,0.644133415996985,0.186745543541931
6,1,0,-1.31310326958829,1,2.7,2.8,-1.82236522837273,-0.297192911370153,6.70070899416424,0.271020953000719,0.0536227591935791,-0.0322653723492122,-1.46658441890253,-1.61638606739935,5.56466910404012,0.186473665206741,0.614517053970502,0.149473382792799
7,0,0,-1.42972156741677,1,2.7,2.8,-1.40540699938851,-0.300182889273305,6.88180296046869,0.0492851103049044,0.0416716095042548,-0.0509063233529281,-0.774371696468437,-1.61430207682423,5.45262431324099,0.268298350119011,0.589352979387322,0.168525090497612
7,1,0,-1.37154410399345,1,2.7,2.8,-1.40540699938851,-0.300182889273305,6.88180296046869,0.0492851103049044,0.0416716095042548,-0.0509063233529281,-1.21663054096065,-2.08606034020471,6.02496214509055,-0.3044047092677,0.618532321011625,-0.282207194821336
8,0,0,-1.50573957968177,1,2.7,2.8,-0.961107584996459,-0.441288929693677,6.78232461483795,0.0822035476772387,0.0565802615081824,-0.0353371491809651,-0.336025190293393,-1.71827294968288,5.15782004529524,0.384592974735349,1.22426181816799,0.269476328961018
8,1,0,-1.46685100295103,1,2.7,2.8,-0.961107584996459,-0.441288929693677,6.78232461483795,0.0822035476772387,0.0565802615081824,-0.0353371491809651,-0.537431877878402,-1.71974777850044,5.15169781729607,0.390209377578853,1.22187991745239,0.268027060155898
9,0,0,-1.54681725396773,1,2.7,2.8,-0.646871958470678,-0.262293504409244,6.02460361068955,0.781677424525212,0.0791396801462052,0.0190719070824332,-0.143536373499266,-2.25199110111552,5.98475439543939,-0.357582957045819,0.836373227644426,-0.296078145096181
9,1,0,-1.54438964496381,1,2.7,2.8,-0.646871958470678,-0.262293504409244,6.02460361068955,0.781677424525212,0.0791396801462052,0.0190719070824332,-0.134108621617734,-1.67775996059264,5.07740613296218,0.464954316202263,1.09934209166607,0.346149356307499
10,0,0,1.50710417764747,1,2.7,2.8,-0.386004861806484,-0.173473463548159,5.72216735006453,1.0117824877396,0.0997503392231348,0.0354781117448371,0.312853856189698,-1.33567766414424,4.90532499781653,0.664026686305813,1.03873847754256,0.610937102567765
10,1,0,-1.54873469034881,1,2.7,2.8,-0.386004861806484,-0.173473463548159,5.72216735006453,1.0117824877396,0.0997503392231348,0.0354781117448371,-0.136027474229803,-2.13988861352075,6.16479221470907,-0.503511891217748,0.702507108069022,-0.44033210529386
11,0,0,1.42414436486039,1,2.7,2.8,0.323770550081303,-0.575120032195076,6.7547066165544,-0.0658493621360503,0.0620539612084028,-0.0482503375482219,0.842141520536007,-2.05229085199494,5.70122335741794,-0.143108629807861,0.973824055899191,-0.124987669225359
11,1,0,1.45863678543296,1,2.7,2.8,0.323770550081303,-0.575120032195076,6.7547066165544,-0.0658493621360503,0.0620539612084028,-0.0482503375482219,0.642141520536007,-2.05229085199494,5.70122335741794,-0.143108629807861,0.973824055899191,-0.124987669225359
12,0,0,1.40156647863765,1,2.7,2.8,0.47017138710408,-0.460552850950421,5.59288749258545,1.09325966711821,0.160937574450328,0.0972833060111244,0.78101031408979,-2.4777417816213,4.57094496775589,0.983009116283751,-0.49561132637659,-1.21664081248505
12,1,0,1.44436487455456,1,2.7,2.8,0.47017138710408,-0.460552850950421,5.59288749258545,1.09325966711821,0.160937574450328,0.0972833060111244,0.581010314089782,-2.4777417816213,4.57094496775589,0.98300911628375,-0.495611326376597,-1.21664081248507
13,0,0,1.22319384622092,1,2.7,2.8,1.25054148169032,-0.595418337914979,6.49304284335743,0.0954793753132535,0.0564476465077645,-0.0325747202783587,1.87555667043753,-1.65997235326279,5.17660719109223,0.352152264597768,1.02300177580812,0.276076450057984
13,1,0,1.25733354414617,1,2.7,2.8,1.25054148169032,-0.595418337914979,6.49304284335743,0.0954793753132535,0.0564476465077645,-0.0325747202783587,1.6739179577527,-1.66498670490531,5.16402496116673,0.363491587015912,1.01596950395336,0.270837964645339
